Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path,md5sum,Before_Patch_Isolation,Before_Patch_DT,Before_Patch_OD,After_Patch_Isolation,After_Patch_DT,After_Patch_OD
bottle-neck,https://github.com/agile4you/bottle-neck.git,ebc670a4b178255473d68e9b4122ba04e38f4810,test/test_routing.py::test_router_register_handler_fn_pass,victim,test/test_routing.py::test_router_register_handler_cbv_pass,test/test_handlers.py::test_handler_singleton,bottle-neck/ipflakies_result/50625878/patch/test_routing_patch_ae1052d9.patch,747ac9b779dfd22f0437da412732858e,,,,passed,,failed
carbonize,https://github.com/eillarra/carbonize,efc89b8a9e44f9d64110406ce70929a9671517c7,tests/test_api.py::TestFootprint::test_flight_two_way,brittle,tests/test_api.py::TestFootprint::test_flight,,carbonize/ipflakies_result/9581824a/patch/test_api_patch_aeca4176.patch,981916c39c917570f755011d7ca3c8ed,failed,passed,passed,passed,passed,failed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_command.py::TestCommands::test_command_list,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/a3d833fa/patch/test_command_patch_16d25aa8.patch,0b554f1a4234becda6934ce4f364f8a8,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_command.py::TestCommands::test_command_not_exist,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/cc11ef4a/patch/test_command_patch_16d25aa8.patch,61dc57a2392e632c4037d95e4f1627bc,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_command.py::TestCommands::test_command_setparam,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/32227c0f/patch/test_command_patch_16d25aa8.patch,e77fd206a1ca76c6f0a69bcdcc20d5ed,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_hosts.py::TestHosts::test_hosts_list,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/845a1b21/patch/test_hosts_patch_16d25aa8.patch,2c83d45ba2ed67a1029264ada0e60342,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_hosts.py::TestHosts::test_hosts_not_exist,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/d302bf4f/patch/test_hosts_patch_16d25aa8.patch,38b24e46c74b440d749243faf5c22f10,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_resourcecfg.py::TestResourceCFG::test_resourcecfg_building_line,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/bcf45ff4/patch/test_resourcecfg_patch_16d25aa8.patch,45e8c15bfedafedd4f8c788c62c16484,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_resourcecfg.py::TestResourceCFG::test_resourcecfg_get_one,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/6c8f30ae/patch/test_resourcecfg_patch_16d25aa8.patch,f41b18976a6542375e161f4d29df73b1,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_resourcecfg.py::TestResourceCFG::test_resourcecfg_not_exist,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/86da55d0/patch/test_resourcecfg_patch_16d25aa8.patch,0189ca09f888fa50feaeeff527d55610,failed,passed,passed,passed,passed,passed
centreon-sdk-python,https://github.com/guillaumewatteeux/centreon-sdk-python,9f207d5458afc3304e24f16988069467b19eab81,tests/test_resourcecfg.py::TestResourceCFG::test_resourcecfg_setparam,brittle,tests/test_command.py::TestConnect::test_connection,,centreon-sdk-python/ipflakies_result/69567d28/patch/test_resourcecfg_patch_16d25aa8.patch,df86a661865d13360ac45216a5000f05,failed,passed,passed,passed,passed,passed
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_classify.py::TestFindRain::test_3,brittle,tests/unit/test_classify.py::TestFindRain::test_2,,cloudnetpy/ipflakies_result/c9e31a6e/patch/test_classify_patch_35398da2.patch,e9dbbd8d6c5d401152fab1e30df80e38,failed,passed,passed,passed,passed,passed
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_lwc.py::test_update_status[0],victim,tests/unit/test_lwc.py::test_screen_rain_status[0],tests/unit/test_lwc.py::test_adjust_lwc[0],cloudnetpy/ipflakies_result/90ba5ddf/patch/test_lwc_patch_d226e824.patch,07a8d05b61386e3673921a34cbb00b02,passed,passed,failed,passed,passed,failed
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_lwc.py::test_update_status[1],victim,tests/unit/test_lwc.py::test_adjust_lwc[0],tests/unit/test_lwc.py::test_screen_rain_status[0],cloudnetpy/ipflakies_result/d50df86f/patch/test_lwc_patch_010bcd66.patch,91df3c73905cd9cd01a01f53acd0696e,passed,passed,failed,passed,passed,failed
clu,https://github.com/nir0s/clu,77da967a4577ca4cf100cfe34e87b39ad88bf21c,tests/test_ghost.py::TestCLI::test_init_already_initialized,brittle,tests/test_ghost.py::TestGeneral::test_get_passphrase,,clu/ipflakies_result/be5da995/patch/test_ghost_patch_6c0f3407.patch,f762b3c8f5175f52695152e9c3908f77,passed,passed,passed,Was_not_OD,Was_not_OD,Was_not_OD
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_authentication_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,coinbase-commerce-python/ipflakies_result/37d15f20/patch/test_api_client_patch_ce2fd956.patch,0c357ad29e86b8543291e08486c69fd0,passed,passed,failed,passed,passed,passed
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_invalid_request_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,coinbase-commerce-python/ipflakies_result/16653e4e/patch/test_api_client_patch_ce2fd956.patch,786d514d17c620f7d7f3795fe673c3a5,passed,passed,failed,passed,passed,passed
coinbase-commerce-python,https://github.com/coinbase/coinbase-commerce-python,d306fc562309edb909c8ace501c63327a7635975,tests/test_api_client.py::TestApiClient::test_resource_not_found_error,victim,tests/test_api_client.py::TestApiClient::test_param_required_error,tests/test_api_client.py::TestApiClient::test_internal_server_error,coinbase-commerce-python/ipflakies_result/2878f1a8/patch/test_api_client_patch_ce2fd956.patch,b7aa0db82d0be7c8619a54ed594cba0d,passed,passed,failed,passed,passed,passed
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestSentBucketCache::test_sentbucket_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,compare-mt/ipflakies_result/46137f7e/patch/test_cache_patch_1cf60e2c.patch,f9d9b0833a4e906e0f618b5334f3a088,failed,passed,passed,ERROR,ERROR,ERROR
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestSrcWordAccCache::test_src_wordacc_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,compare-mt/ipflakies_result/6902f745/patch/test_cache_patch_1cf60e2c.patch,ad4d587c8bb175f76b3ad25cae14c2a7,failed,passed,passed,ERROR,ERROR,ERROR
compare-mt,https://github.com/neulab/compare-mt,92502b30b1f228773179a01dd86fe1b8dfd400e5,tests/test_cache.py::TestWordAccCache::test_wordacc_cache,brittle,tests/test_cache.py::TestScoreCache::test_score_cache,,compare-mt/ipflakies_result/c4d88b3d/patch/test_cache_patch_1cf60e2c.patch,85a3d4e314a16e49582911638fcdf765,failed,passed,passed,ERROR,ERROR,ERROR
compilertools,https://github.com/JGoutin/compilertools,7b898cb6970f5f25c5356b15a2efd0cb2e54d566,tests/test_build.py::tests_patch___new__,brittle,tests/test_build.py::tests_get_build_compile_args,,compilertools/ipflakies_result/9aa164e0/patch/test_build_patch_042f46ba.patch,46215d3e68ca14c1cd3da4924e7142b6,failed,passed,passed,passed,passed,passed
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_infer_ext,configparse/ipflakies_result/a3999db8/patch/test_all_patch_4d65a4cc.patch,984e7c34520e7047ae79dfec48f6c359,passed,failed,failed,passed,failed,passed
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_unknown_config,configparse/ipflakies_result/a3999db8/patch/test_all_patch_f3e9a0b7.patch,1afb4a1e84f9bba44bc40ebb32ae2790,passed,failed,failed,passed,failed,passed
configparse,https://github.com/jyn514/configparse,d7a4ee5b121de2be1858104723bdb7ac47df64ce,test/test_all.py::test_positional,victim,test/test_all.py::test_default_ext,test/test_all.py::test_import_error,configparse/ipflakies_result/a3999db8/patch/test_all_patch_e9d9224f.patch,f863975da7aba87015c613cbb965611a,passed,failed,failed,passed,failed,passed
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch,dbb1f2a7709cde2bc272278d84508e85,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch,c74d7bc31e8d51199d79d25a406cd137,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestFactorySerialization::test_collapse_json,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch,39b0553d0d5260c98d22520e3f331162,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch,ea90f272603a1ee07a6c05451d56e09d,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch,812eda51bcd00b4e15cf4f7162312acc,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch,4f0bec2e995537fcc595ce5abd15ca69,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/d27384e2/patch/test_model_patch_acfa93ad.patch,30611c93261574a8d58142e9a8b4caab,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/d27384e2/patch/test_model_patch_2bf9252e.patch,f1e4d74d6b3341d97272ade8fe1fdfc2,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestAutoIdentifiers::test_no_ident,victim,tests/test_model.py::TestAutoIdentifiers::test_uuid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/d27384e2/patch/test_model_patch_c587a7c4.patch,063895066921f8aee6cc85d8a9d9476b,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/1e7ff116/patch/test_model_patch_4dd0b2ee.patch,436f66fc7156ebdaf77e95b59c7249a9,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/1e7ff116/patch/test_model_patch_acfa93ad.patch,4bbdad507921fcc1ad5b1b8b05356dcd,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/1e7ff116/patch/test_model_patch_2bf9252e.patch,819028a14cbffa4adaee7ac58759706c,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/1e7ff116/patch/test_model_patch_c587a7c4.patch,519d6de24e8251761199e7206d49cbba,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_allows_multiple,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/1e7ff116/patch/test_model_patch_83f8c3fb.patch,4419972d920d09255fb238bbcc7492b0,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/21e5af35/patch/test_model_patch_4dd0b2ee.patch,f6911f028a0cbfa13347fc923e6f2423,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/21e5af35/patch/test_model_patch_acfa93ad.patch,40417896ae720d174573dbb0a200b86e,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/21e5af35/patch/test_model_patch_2bf9252e.patch,1e78b9fa5fc6ab5c601411d242f5c64d,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/21e5af35/patch/test_model_patch_c587a7c4.patch,dbe4112f05d95129ecb83c583350a316,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_init_params,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/21e5af35/patch/test_model_patch_83f8c3fb.patch,af27cac44f798e53a71bff444bfe0231,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/a1b96098/patch/test_model_patch_4dd0b2ee.patch,9b20005685707c260be3acdad8954902,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/a1b96098/patch/test_model_patch_acfa93ad.patch,1490136f3375a50d7cab45d493a43701,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/a1b96098/patch/test_model_patch_2bf9252e.patch,9a570291b7da00e167cf6a565fa68a9f,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/a1b96098/patch/test_model_patch_c587a7c4.patch,90e5f824c4ccabe2a0dc3e129e42dae0,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_list_my_props,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/a1b96098/patch/test_model_patch_83f8c3fb.patch,0875ff1ce50b41d9801ed4241a5d329c,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/0b742694/patch/test_model_patch_4dd0b2ee.patch,21ae86079551bccc67eb9a65fcb33a7d,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/0b742694/patch/test_model_patch_acfa93ad.patch,76bd04fe7d96d58a31e5e32a6744686e,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/0b742694/patch/test_model_patch_2bf9252e.patch,82036139c392aab2080f53d5536010fa,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/0b742694/patch/test_model_patch_c587a7c4.patch,7019b9e81723d7d5dd5052a37eb56f89,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestBaseResource::test_multiplicity,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/0b742694/patch/test_model_patch_83f8c3fb.patch,4bcbb7fb4af8ca33b46cec6959e57fdf,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/b5322935/patch/test_model_patch_4dd0b2ee.patch,7ca7725aaf4ac8bcbbcf3c478ece5c2f,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/b5322935/patch/test_model_patch_acfa93ad.patch,a0a40ecef18028d282198d7f72d0e2a2,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/b5322935/patch/test_model_patch_2bf9252e.patch,1bd4d9a3e85dd1c68ad17a6554d05061,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/b5322935/patch/test_model_patch_c587a7c4.patch,d2be57bbc4ec3a8c9a09832111438203,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_breadth,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/b5322935/patch/test_model_patch_83f8c3fb.patch,bd20639e060b8b4d927c76e203fe22f2,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_collapse_json,victim,tests/test_model.py::TestAutoIdentifiers::test_no_ident,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,crom/ipflakies_result/002fd6ca/patch/test_model_patch_95cd2225.patch,e29903d95f13d84959437db74c87a14d,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_collapse_json,victim,tests/test_model.py::TestAutoIdentifiers::test_no_ident,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/002fd6ca/patch/test_model_patch_acfa93ad.patch,f17baf391638c66bdc37632b25f1340b,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_collapse_json,victim,tests/test_model.py::TestAutoIdentifiers::test_no_ident,tests/test_model.py::TestAutoIdentifiers::test_int_per_segment,crom/ipflakies_result/002fd6ca/patch/test_model_patch_2bf9252e.patch,0de6087bd16300e09517044fb309fd33,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_collapse_json,victim,tests/test_model.py::TestAutoIdentifiers::test_no_ident,tests/test_model.py::TestAutoIdentifiers::test_int_per_type,crom/ipflakies_result/002fd6ca/patch/test_model_patch_c587a7c4.patch,6d14f8fc28df5f41546309e784a4c7ad,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_collapse_json,victim,tests/test_model.py::TestAutoIdentifiers::test_no_ident,tests/test_model.py::TestAutoIdentifiers::test_uuid,crom/ipflakies_result/002fd6ca/patch/test_model_patch_83f8c3fb.patch,2ddb84846937a2d5ae5fbbcd827abd6f,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_ordering,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestFactorySerialization::test_collapse_json,crom/ipflakies_result/9ada7606/patch/test_model_patch_4dd0b2ee.patch,ea52bdc60847566f009e998cdcf16f72,passed,passed,failed,ERROR,ERROR,ERROR
crom,https://github.com/thegetty/crom,98bb6be4e32b4c81eb7e0b5e841a915b015abaf0,tests/test_model.py::TestFactorySerialization::test_ordering,victim,tests/test_model.py::TestAutoIdentifiers::test_bad_autoid,tests/test_model.py::TestAutoIdentifiers::test_int,crom/ipflakies_result/9ada7606/patch/test_model_patch_acfa93ad.patch,990b3e634613dc0e8489e169339c9c84,passed,passed,failed,ERROR,ERROR,ERROR
